duration,pktcount,bytecount,src2dstpkts,dst2srcpkts,meanpktsize,tcpsyn,tcprst,process_memory,registry_mods,file_ops,dns_queries,arp_packets,cpu_spike,disk_spike,network_spike,label
172.50323959354006,1430,3137998,426,912,224.35712941848124,31,4,29.827182528343716,1,7,7,0,28.13587707837274,19.252970637348746,30.029879114128644,benign
221.12138090415613,515,1716991,185,221,467.19644278000726,29,19,49.39657391065182,2,34,4,3,15.12166920606321,5.627394125751772,76.17986019096945,benign
151.28980050122902,740,3307375,1302,800,307.3705030024991,35,16,58.48362946917845,5,7,9,0,16.29023981409155,17.405151524890247,13.8174324408188,benign
299.00072916577153,1162,4512973,860,792,67.6632300091194,25,16,65.90959234415675,0,17,5,3,14.950997286363982,9.568312217333578,84.48589068451757,benign
170.7233193513511,965,2470771,1305,981,74.54600006698689,34,4,47.81473718429811,5,33,2,5,17.516444756308864,7.696570878334098,62.69029486481711,benign
274.6387243797436,1219,1136034,855,463,195.5574196047979,2,5,47.220844145260216,5,17,8,0,11.252057351930956,15.375761424963521,91.6446216704866,benign
251.1566933941734,1571,1037364,236,156,367.8020194338954,41,11,25.118392642058716,5,29,9,4,28.743847228567986,10.680179471188696,44.25463083350321,benign
244.3824777082532,1968,2812803,1208,932,346.7886532709197,10,5,72.12911224869222,1,50,1,3,12.701555138364117,15.95242620653999,96.48695021989376,benign
129.30732898673926,470,987114,319,247,51.589804367364536,49,8,20.73246588944315,3,36,9,0,20.19959827562848,12.402001943947191,29.51864594964391,benign
218.272949115715,1029,3441599,954,121,320.547454953536,1,7,72.93007189661634,2,44,9,1,6.222969998575743,7.223842522695355,68.79491903939683,benign
68.81305243737889,1848,273060,1416,631,427.1064961066727,20,10,75.22308189617218,0,11,7,1,9.033380685763525,9.26570817207058,69.48321500596572,benign
227.96323584610636,1272,4716884,413,506,387.20066406231246,24,1,25.587577269306173,2,25,6,3,25.50661855706324,16.376629817559255,85.89786670761106,benign
75.58220796495563,1064,1129651,299,751,436.7335734776284,22,16,44.82547455637733,1,49,4,4,6.454614681993094,13.570506132736263,98.14149511313494,benign
186.94718954656588,279,4058259,1460,659,470.25125365468244,46,9,45.62321630515662,2,21,9,4,29.87560838893878,10.30780016561285,21.674182379887235,benign
195.03224103998585,1164,4176355,1058,867,130.95825424528607,40,7,62.515224050203585,1,5,2,0,16.622140859339524,16.950988298422736,76.37215380613715,benign
109.75940072458567,1360,3479186,897,86,200.20651562022059,36,20,32.74027601389464,5,17,5,2,24.75488757115529,9.616588238658455,55.602066438640826,benign
137.74172145193683,112,955931,1454,381,203.61271335350122,47,18,56.959600579789054,0,16,4,2,25.84563250428752,18.834196478777336,53.11974460225309,benign
173.88010882840345,172,1139786,1036,199,332.24021946846,35,10,47.74820452212796,3,8,9,2,19.123566024930057,15.172964369748104,59.96594874731967,benign
64.49242331074916,1282,2783663,774,107,486.3259815960169,18,0,40.34914507729654,3,45,9,1,19.274541028903627,10.84349410839888,63.56726803269994,benign
267.5024857205342,1639,2587051,1494,918,191.5247292774022,3,8,44.83217407172819,3,20,6,3,25.7364367229355,9.539430575386419,57.25903777188544,benign
102.00305899184573,866,314692,463,975,91.67185351027803,33,0,67.94151670455777,4,14,4,2,28.09091919725238,15.986616001339154,57.12651653537365,benign
246.12797020793786,393,825193,1107,732,496.7241548726165,14,1,47.5621046368427,5,38,2,0,12.774532946262013,5.660449454976505,86.33116218064637,benign
269.25002232863164,782,3917438,144,145,284.2599704472801,43,9,21.348815669518633,2,45,4,2,10.013887806338378,9.298510656876438,57.90482251885146,benign
245.46890337666682,1474,987926,608,192,120.87320665371861,8,0,77.49788327050729,4,37,2,1,18.563217846735967,13.240484854409647,34.39468907371248,benign
286.38667649809184,1746,2377221,1225,290,127.07373896285364,20,19,73.5345862830008,4,33,1,1,5.724817155066051,18.549386114868813,14.541040953497756,benign
152.06391344153857,276,3578453,852,223,367.10491715561307,38,20,70.17046422814946,5,33,10,2,12.8110162787758,17.26162968555247,74.16088162553481,benign
221.00886370414463,1192,659888,1003,621,109.30787616828286,45,14,25.835779810957984,2,48,8,3,10.792355341361514,8.356916808752903,87.49866493503062,benign
208.06610093960657,1969,3049834,852,227,364.8265794870927,43,10,67.32672238087278,2,34,8,0,6.634129970396749,6.6933058595032415,53.07868772381359,benign
262.98390299821176,678,2925398,1287,628,107.32730089558177,7,12,69.0531735335021,0,25,9,5,6.773099748870532,9.531771898203964,51.4877367472163,benign
201.7286296131168,588,2045228,1172,202,488.25127904913273,25,2,40.442849490749005,5,42,7,3,19.180279856049786,10.133012519537681,72.47198411266423,benign
101.5405094551067,1471,654425,1225,896,268.98363792482974,38,19,47.774506058712944,4,11,8,1,12.700893088408456,11.08690545740809,63.84332634349924,benign
224.5220836652518,1321,3179535,720,546,340.2451019516151,4,2,33.05670640634012,1,42,1,1,21.522034844237645,11.794616304105798,36.23529281540542,benign
207.73731990682734,1015,1642370,471,737,444.8414086734427,20,18,67.66079958373498,5,24,7,5,29.564507587834804,10.163969396459601,18.03586641285887,benign
61.94862057833208,1145,3391653,311,912,182.38309829000195,24,17,78.07397099724142,0,50,9,2,7.742457922780483,9.233138695248922,12.806626790551128,benign
163.611720267931,1308,3308362,1330,365,370.29814326953385,26,12,46.111402904295375,1,47,3,3,8.476721642208627,13.331323681540233,85.89949036541121,benign
146.46909327500344,954,1295087,640,933,351.5297368652904,9,0,24.304759792263464,0,14,8,5,15.918377893972215,19.853264630113813,17.619709986074447,benign
214.1382958995252,951,3826445,1474,658,468.6399556068098,40,5,47.263661552704086,3,40,8,3,13.882680763628503,7.786865505364371,64.41159315905496,benign
198.7052401867335,1834,1987002,1077,315,234.87701614911853,35,18,42.018201515136006,0,41,8,5,14.214464968659797,13.704031722418916,96.55639746893014,benign
79.21514536515619,1595,4416830,622,516,282.6272974551139,34,19,25.306781043960736,3,45,2,5,20.8421916028852,16.97147360961457,38.12497493008911,benign
72.66582531378019,803,4489184,72,520,254.31564733906384,31,18,64.02887284674375,3,27,5,2,9.187704070531993,15.425767442904172,63.78728670960869,benign
132.97700237090294,1707,4729710,583,102,333.18502428324695,38,5,54.37159972710306,5,23,10,0,12.170391359321806,6.237652502226233,55.50364983765485,benign
264.3468614526322,669,2115356,321,670,176.43736916666995,17,0,64.48574995020749,4,16,10,5,8.778390336624465,11.699797515172527,82.70566221912162,benign
122.70062109683937,1535,1982354,1043,225,409.7174028852953,3,10,79.044299461425,1,43,3,3,23.819032422003442,11.194218147959685,44.48502936523608,benign
218.56014926466642,1586,1404273,481,631,380.4624999226992,23,1,58.53566583889521,0,8,3,3,14.968620068623114,9.520506949305485,77.15354908513024,benign
240.58268473588095,1190,1961093,827,739,367.5235120619216,31,8,28.708989857334846,3,5,5,3,14.550102367716542,9.735329370397633,57.72280805899849,benign
289.40897948923873,299,4457811,1355,402,480.28264515033123,28,19,75.08252098503675,2,26,5,2,25.057909022695718,8.830158783608297,62.57591504755495,benign
170.66606242624107,1482,2029339,1426,642,396.7237788268667,34,10,60.66308961374089,1,25,9,0,21.820046493499756,17.47534249737322,11.07652699211529,benign
83.447702274199,312,3741834,769,264,376.3627952149783,17,6,22.042505751714316,4,10,1,4,21.415137964108393,17.53188705632367,95.54400633234268,benign
213.13989243827484,1550,1007440,226,916,322.1086029593517,25,20,53.96412825727465,1,12,3,2,12.364215416266688,14.907167695781073,16.814275812284986,benign
168.82650361543068,666,3582796,1467,965,350.41064095829597,50,10,35.44019572226674,0,22,1,3,14.714760693284633,19.93937850669682,33.241474524173974,benign
255.07220732807787,464,3696809,192,543,490.7398910661327,13,19,43.55806671609379,5,36,2,1,18.515803919864318,11.468803646235148,65.25696618780817,benign
85.49993082155446,1004,2173618,261,75,82.81377652053196,37,8,66.63422991896363,0,36,3,5,21.008381731969795,18.993405852969993,69.81452528494256,benign
123.94475546766662,1533,2767821,851,628,51.66668952943642,46,15,48.68836556496814,3,9,9,1,5.082684007365977,19.312330188892183,83.61789934474743,benign
175.6959219954079,1261,4491456,785,381,356.8260810246515,26,1,57.93635159597507,5,10,6,4,26.333551958375708,10.10094185327628,85.70634284144298,benign
242.50873941154734,693,1704898,411,607,67.6990321679475,25,6,37.93222071046335,3,11,6,3,7.121562116819275,14.491869036627978,76.1791764725134,benign
93.58630842393329,495,213773,1264,284,270.15464771498284,5,17,58.60445826101193,3,39,8,0,5.926066998259184,5.840816796316049,80.9000678724876,benign
70.27548802883837,342,1776685,1389,723,285.40383768280344,44,17,28.937217775457277,4,19,2,0,23.386493090836417,12.333420699890501,11.715670618487646,benign
277.7229307616098,1366,385212,547,758,341.9538886006324,1,5,57.959687285106476,2,11,8,4,9.267234697072237,13.865637339348822,83.60201599875342,benign
85.51948806198777,1118,4992032,1310,265,78.39955025914375,13,13,40.2405866137986,5,48,7,2,8.020060989233341,15.261325751539356,59.12963168590997,benign
137.18157262163237,1724,1789718,143,647,128.0514419151595,5,3,36.4336014425323,3,15,6,4,9.125153168786541,8.654669142403698,62.37872215854302,benign
92.00901049369783,1720,3156215,373,56,445.8321233774376,6,0,20.4334396925924,0,50,10,2,15.405556055438428,17.11117704871007,79.53064376742483,benign
226.16599940101938,522,1201307,1360,317,285.3890888593242,27,7,76.28537662679653,4,49,1,4,9.50001167453802,12.498314523553454,95.5268257701539,benign
210.52599697080302,1702,2527646,762,468,52.05651857681332,16,6,27.050469362707517,4,11,10,2,26.56827650240217,19.80173184049012,55.67866809468606,benign
171.41184169709317,1382,1746742,616,94,137.1735468559384,10,15,49.85089026823215,1,47,1,0,21.12152091491838,9.27596780019884,49.120447804215246,benign
140.23071101335168,1748,3802277,138,146,383.1875981659104,35,5,29.482736640643488,0,36,9,0,6.77148746234908,8.5294974656481,50.033880348083365,benign
199.142826186369,958,1668247,1436,959,196.55823151415925,50,3,39.567933482430306,0,20,7,1,14.388309696943525,8.309941374532473,52.38912338508891,benign
176.25785181702258,1923,3657301,346,261,467.5492023992918,30,5,43.239818233319404,1,34,4,5,13.964754636502988,9.045417964705551,40.230220343538065,benign
67.70270292558168,1264,501394,624,179,99.9991717431181,30,14,45.09342976117192,2,19,5,4,8.9197031016549,16.918480989113363,95.74841279564446,benign
277.33874410975363,1283,4637850,520,128,235.2632640722259,34,15,71.73194318815962,1,42,8,3,11.979271958489688,15.950266319674666,76.25609732071953,benign
119.19700249641794,770,3643742,1236,267,451.32018266145775,38,4,74.8252832473967,0,31,1,0,29.78183758829769,16.002144526907024,55.379469566239784,benign
162.16743445000955,907,4021402,1476,881,94.09964161812226,32,7,24.98549143604351,0,49,7,1,8.317800044716464,9.436856423213598,68.28761786152161,benign
81.77508118616967,1082,2558154,381,760,256.6772765373062,37,18,21.464808423707236,3,34,3,5,15.13400930630895,16.847880691835858,43.337841454245044,benign
171.4309889743961,1397,12439,1334,112,223.19567056034128,45,10,51.855219617209215,2,32,5,5,28.65238733822503,13.13652659675807,81.50308779361231,benign
249.0460425937149,265,2817011,162,567,475.39500340448205,44,11,73.2786743573379,0,29,6,3,20.478336259885566,10.483567159596792,25.77406628679885,benign
194.10970992721377,237,4704980,469,181,491.56323001323904,16,17,26.81346072958636,3,42,4,5,24.022147585719306,9.806957247038744,90.81397342728232,benign
180.85583331625475,966,2325863,161,104,217.76620041841235,29,15,50.08700573147055,0,35,9,5,25.634475449632006,18.49176797556851,50.678054436189036,benign
148.35500442964528,1478,551524,435,953,447.7905415448796,6,2,43.44095016924106,1,23,2,0,9.11915542109734,6.680368709983167,23.315863867622504,benign
96.11953653393948,518,4368844,1334,63,181.92624887407936,44,17,75.90328833402427,3,27,7,3,23.442731098213127,5.322234476899743,27.015459281693815,benign
65.28878844701114,1742,1949909,1114,700,201.14481624410507,38,10,59.345630100094326,2,36,10,5,22.421589517996875,17.62861805578344,50.07306733146785,benign
132.9797611843079,370,2572066,401,848,167.00335593560243,31,11,78.24344290263039,0,14,6,2,16.398163429687514,7.49544608801196,93.17184764497793,benign
230.83492136356236,684,1530079,409,899,368.6500207467874,43,4,29.675282793300745,0,7,6,4,8.161837801502763,8.906107958742098,26.604692477464543,benign
194.9969381817598,171,2659716,754,191,217.81172120416977,35,5,52.01857744227041,0,6,7,3,24.212954145927704,19.216835810770178,93.50301607563803,benign
97.45278418831997,1612,4582401,1089,379,341.2597784210228,19,15,73.75864727340362,4,47,3,4,23.213594687521603,18.8343815254538,40.48159869032523,benign
86.95574950869175,1080,337223,335,734,297.9319956346917,20,0,44.0977953154692,1,33,6,0,13.159161741851573,14.122268144933058,27.563477177238685,benign
186.34412209178896,1700,2332422,450,63,87.61529767726012,29,2,78.55037041535417,3,17,8,2,20.079296865515005,12.673337639503423,15.044285593630555,benign
220.02393250655805,914,1242060,925,418,223.75067820976687,1,9,40.695212789485616,2,33,9,0,10.392378890487056,18.31707314896066,76.73749088744628,benign
159.74634612265618,1006,2422237,385,865,377.60030170278475,28,13,28.374061212917354,4,43,2,1,10.194594767546493,12.119196950090945,88.07732378897886,benign
296.79320335760724,235,4955973,819,130,52.978490548262634,41,8,44.87084083626851,4,34,10,1,9.981439036504629,17.48425584827768,36.051684989392925,benign
177.7405483285777,1785,2534300,1248,351,272.3452184474205,48,14,33.47121329315305,0,14,5,2,28.90066490332693,17.513646070274802,52.5287052331561,benign
216.91511332854054,1928,2414310,904,223,271.34892648500903,45,20,34.68501569112058,0,22,8,0,19.97228308498218,10.426392657428877,53.24373149053538,benign
164.65644276442393,628,3994318,1471,877,103.8126578028574,33,18,21.05270483133796,2,15,10,0,8.653428018033711,11.915659518351845,72.39547403301869,benign
145.77251165504845,208,2288324,789,469,336.31121076976564,23,1,37.391371857373755,4,45,2,4,9.845370867558277,14.420449269925895,78.8220441230072,benign
203.70299712293476,442,4561989,710,933,192.2946946477137,44,9,36.28753841762709,5,49,6,0,18.360508080580576,10.274440514666754,22.934576132601418,benign
92.86786708504691,676,3130069,1043,461,203.14089107817645,11,3,33.072572717616666,4,19,4,4,20.33570898504049,17.471242727990656,57.30875422169474,benign
187.7029568777331,1228,957022,904,511,462.21402201339714,8,4,75.40458516063364,3,27,5,5,14.064214143718402,17.255580549158665,90.07537468435135,benign
203.4356734570046,1663,2870282,402,766,187.10791664527198,48,3,33.341470865330606,5,14,4,2,8.133604528352805,6.953273785983349,17.07444659048658,benign
225.79635279719295,1705,938193,209,59,398.61153861816746,49,13,22.551016448297048,0,7,9,4,6.481630926780839,6.783833269983079,32.77112241011362,benign
75.89936667975033,1467,87171,247,841,105.70710051092603,39,6,55.25618280522892,1,16,6,0,7.269482825986477,17.687922836787777,94.76604815545535,benign
287.70998521998763,812,2955495,378,915,275.2854868871045,47,19,34.50935133020992,4,9,2,4,24.081100824099835,12.932581106237851,74.42304706006703,benign
291.4233117375197,451,4506743,58,782,94.40857332873674,14,16,71.07780860711162,3,28,10,1,15.991645729825962,19.366216038240992,26.276368387988157,benign
145.15736278528175,877,3558540,488,566,152.39939565517068,8,10,27.41692414845602,0,38,3,3,24.056841984624125,15.570963727862155,60.14189105475166,benign
69.74605515405167,771,4142563,286,434,177.62514915783402,39,9,61.22279344924347,3,19,9,3,12.264733125448657,17.830485004331358,26.990648710054437,benign
76.70619766966337,1822,3991266,1440,416,130.68377752418536,44,15,60.32572870187694,3,33,9,5,21.912966609933584,6.788267658282171,45.533031568349784,benign
226.80890784959297,308,1416352,182,412,488.84337238661107,22,6,55.69764979661829,3,12,4,3,23.130012508315986,9.177774984182827,74.21444266242902,benign
199.6604697590768,659,3358418,779,527,350.0046545373234,26,15,50.68487090418814,1,34,2,0,11.267246508848178,12.459106731879166,66.55339266967974,benign
92.30601137231024,303,444358,189,550,355.1483483019247,12,12,56.275035446526566,2,14,5,4,20.580815467300567,16.402571656910766,69.49725439879951,benign
184.7877390996911,1108,3910274,463,340,347.9419549856675,32,16,35.69991642643725,2,39,9,0,28.814512372755427,5.473977847849379,48.73657650657974,benign
279.58539805257453,885,3776842,694,913,219.35145332776207,30,1,21.97158776679747,4,47,5,5,9.103606099538432,11.460216768215027,38.12137078058039,benign
153.37931779763983,1664,918562,1215,731,270.7491703110588,36,17,54.33261400602089,3,40,3,4,6.393428145234438,8.950864765199771,63.194060678618904,benign
150.67144921470822,1485,2960196,632,368,77.64078760643409,38,1,27.691883818924794,2,27,10,0,24.12985050889531,14.377295003226754,44.251603996466876,benign
162.7555656644279,831,3456515,769,97,347.55800262021273,16,7,58.8849694931952,4,10,2,2,7.861782412527922,7.546688618478774,58.457513148713964,benign
68.97062920494565,1447,3544960,1213,567,455.6344303453541,18,0,61.75750857727225,4,6,6,3,19.258838517647384,9.836320531279442,18.795310577373133,benign
177.20606821785572,1514,1728284,738,548,276.2458351638595,49,10,29.997633076382222,2,28,7,1,17.423792786047642,17.710011412289802,80.84346478267689,benign
261.69131729066544,1197,1796834,638,311,71.38911250080255,37,12,68.27618117297558,4,10,10,0,19.796616386033232,9.100473977692772,60.97854653080337,benign
187.45527769673174,974,1760419,761,854,84.49771622711094,20,16,68.24760271604762,3,47,9,2,10.001924636646033,11.034514336056796,66.24674883770369,benign
168.77486527841134,1663,4594287,419,942,58.37149495281107,46,16,71.76258840555204,4,36,4,5,29.05292686520293,16.13312016480822,52.056578204886875,benign
284.91910214053337,1191,3639344,1209,784,332.04131220986505,34,6,41.85648014954627,1,20,3,5,22.132665918307392,9.504135121865794,49.18499057682919,benign
136.47676323685516,1800,541457,1348,248,430.68514232037415,18,9,58.76255921747579,2,48,10,1,15.146648481205741,6.703378649424268,27.272441033224574,benign
118.94078635640994,1794,2606003,1000,537,301.92125473977546,28,13,58.81532307221992,0,17,3,2,8.410765720371502,8.875952712037023,82.31843646615354,benign
218.08097103364366,460,355270,1045,841,58.9589336879348,6,10,56.09598441331647,0,31,6,5,21.43576508121925,6.354594386767041,94.88459278332398,benign
233.8162687589233,387,1981056,279,624,380.51618319088095,8,16,59.853028131566155,4,38,5,3,27.114121558191027,8.571152828613815,21.004915010833578,benign
253.60493894829213,774,4902683,848,865,386.7684031634147,16,13,33.08050311100985,0,16,4,2,15.986885318230009,8.814588807102286,63.053284995505855,benign
177.6860592367708,867,948588,698,598,240.70159244302175,44,7,77.79892039793748,1,28,8,5,14.19348221670191,9.622570986420758,68.08578295269953,benign
277.25506354418053,171,459624,1464,979,404.96121981903434,16,8,53.1636741986976,2,45,6,5,8.051344218647234,18.00429402698374,87.18824252349326,benign
153.23304356551068,1963,3297517,573,348,90.61264746893254,49,7,37.84537414180628,1,33,6,5,15.157220398880057,5.50822521828523,87.98001294738434,benign
257.56746729515197,1106,3952800,895,988,428.52355986628675,46,13,72.60567363435604,0,15,5,4,6.659180848273698,11.313057981667958,75.63084351426754,benign
191.45465565523895,769,3803235,1473,68,392.8889503586625,42,20,31.02437732971743,3,46,3,0,15.016546249403676,14.424444098645546,38.234962238541556,benign
79.7356923416165,423,2094826,1107,770,486.3490640776106,42,4,70.81762578815943,5,31,6,3,16.959136998933893,16.02758163215702,33.46118916282886,benign
224.99204920474364,1793,2748943,627,243,87.97952783497713,24,5,43.60965082484037,3,41,4,0,28.70273042898068,18.846685278251393,68.23960203737232,benign
210.39056580431563,1957,747389,997,243,167.8024244723284,11,1,44.062094666661636,3,43,5,1,7.226531684032243,10.51880231165769,95.2519157607247,benign
88.16412451406998,1571,4412046,941,831,463.9950720051541,30,15,27.110740940787167,5,18,4,2,12.199049321272042,12.412522366129625,21.71793981505761,benign
265.5210546373235,1328,1809303,629,784,354.73489303300846,27,5,44.51144611498573,1,6,5,2,10.88714063496892,11.764650371744658,32.34861637106087,benign
199.8967385606773,1425,3844359,225,50,260.99672362165313,21,12,61.21114695618346,5,29,7,5,19.929898503464756,6.09583427331739,60.12999769514582,benign
72.5070267907307,580,3951467,775,660,472.6948730785861,39,1,20.32165911212126,4,44,7,2,29.43809684267208,15.06893031718968,21.901442834177626,benign
274.1342274419553,184,4870477,417,306,126.43992436443287,32,10,72.67380511824109,1,10,6,5,18.260595022315094,7.126936010316685,20.515785054819762,benign
70.59891875717031,361,4188682,625,805,212.2664937139054,28,9,74.1675605819835,2,44,5,4,12.825257896590113,18.390077147444764,38.39886275170915,benign
298.69561581243534,1664,1269900,1188,913,465.2837618875411,41,14,23.193331296259142,1,8,4,1,5.896556204230994,8.903359453777405,73.53665763170983,benign
164.74316796545511,1933,4152612,133,492,210.43405231064824,46,17,49.11197086770521,3,12,3,0,13.740107546295576,8.056005671788727,35.57048034860899,benign
260.38887828879655,1635,4268601,608,616,450.90253500947324,38,6,55.01284345895255,0,38,10,1,15.410474784749224,6.152531941923211,79.14280842863,benign
222.45804386312702,1917,2757981,103,331,356.59055517316244,44,3,43.65018816600366,4,11,6,1,5.7218625547482125,11.903497706804337,73.69359850405557,benign
175.1652225030461,1386,2260206,1266,713,52.61241233529233,3,20,57.341891356213075,3,25,10,1,10.284171525999687,5.730233729059766,67.92796265680984,benign
137.5610032048469,213,594276,1170,656,221.62591846024955,26,8,30.680648046767764,3,10,1,1,9.073517096881362,16.69238817718583,35.644230009951585,benign
240.61405590969164,1439,1293975,296,345,270.88029392432566,28,9,74.22405631167975,4,13,6,5,7.402787438044859,10.511852411104726,27.98841345359439,benign
166.906179580831,894,3997665,599,616,320.15333727286577,6,13,68.65966157685341,4,16,7,5,15.650427470532703,5.6065713442871115,40.75703626568959,benign
171.24597014744288,559,1301818,1064,579,333.30181160011455,34,2,37.442181468703964,3,10,8,2,8.715163466369031,6.9168462251477605,91.26132567999346,benign
261.9691090261701,1171,3589074,655,622,71.47772347887937,5,1,50.80487107081659,4,32,7,0,16.616412300775806,15.80464999025444,83.15422820154004,benign
145.3098325518254,1299,686932,1081,56,101.27097094977103,43,14,30.773131751795297,1,30,1,0,15.406289040437963,15.565678324287479,38.25517202056016,benign
233.78272435962822,1651,3775436,1327,867,169.28347538113943,12,6,31.105243449607723,5,43,5,5,7.658266468681192,13.015640044724407,10.526236262500623,benign
88.00278248781787,451,4003371,992,748,232.29121894353054,43,19,63.55468429031483,2,44,10,2,22.266557304897,19.447124156016113,70.75920600853675,benign
253.1137763905346,279,1050326,326,54,135.8609374639438,2,6,71.54072181589095,1,35,3,5,11.044505431463657,17.631345647505576,87.23704219684778,benign
189.25980840488873,276,2525282,999,191,263.2950893778029,2,3,29.966329590565863,1,49,8,3,16.787229966302917,17.896946681609332,62.670364244555444,benign
108.32122080593955,1266,3287097,154,381,53.543426440645625,41,13,78.76921627626683,3,42,10,5,18.857613131222568,9.361617979073959,53.87468618133092,benign
176.6642305493755,1310,4093814,524,771,77.3171070049626,2,13,54.584201119475125,4,9,5,5,15.428436452362796,12.100069573179715,54.530992031415565,benign
285.35147424849237,810,3761825,1478,486,59.363116119802314,19,6,48.1544262217793,3,19,9,1,19.691467752506984,15.274611265117636,92.95620370052018,benign
264.8289099498995,1564,3930788,318,944,182.02731889000347,46,12,77.58820209660877,5,46,6,3,24.993876474153556,17.66796925984611,65.96581405884604,benign
127.78973166471279,1634,724030,1416,534,108.09344930932667,13,5,56.34494043537336,0,31,8,2,10.867972636489743,13.35245766271457,99.93351006233507,benign
146.10882082147498,634,2996101,1436,202,128.62165773344714,33,1,68.40893256530117,2,32,2,4,10.667256400117282,13.429721730660159,53.77287680807703,benign
298.47907723246374,1707,2980977,145,828,444.9711412240569,18,4,71.20448888397317,4,43,2,5,6.2605510515406895,19.194015909488503,81.90881968395566,benign
291.0353061704581,1647,931555,266,840,324.7576447154964,7,17,22.51816623239475,0,15,2,1,27.774644263393885,7.355488210359507,36.29106889467464,benign
165.96429841869713,1136,4181806,253,197,341.1918369209886,22,4,27.379008165863937,1,33,7,0,11.132901615428432,17.13717823553793,40.718806280257155,benign
181.20545477496705,274,2232500,812,772,389.6803456303021,24,20,59.899715294890676,1,38,7,1,8.449858315618462,11.432342724510589,92.62180519728241,benign
275.5356618024463,1845,4330824,1447,410,474.6831153586009,29,4,66.20911166516633,5,38,2,0,13.457590698228138,11.024763023325605,79.51353777042941,benign
164.17734693551358,905,312164,1402,984,338.65958949870196,37,1,78.66397856098752,5,47,9,2,15.482632443681883,18.286742755867987,73.07113550472957,benign
269.6511274057442,1577,2632466,754,48,422.1516000174085,34,19,75.22703549870631,5,30,8,5,10.128339284580155,13.166379365067147,80.95074210790449,benign
216.48890097524608,1528,2897172,1378,454,398.9301505594185,20,2,22.218210341379116,2,29,3,4,29.798099238572682,9.258917892024051,18.353761107105345,benign
192.42860432669949,1167,2859073,1351,203,60.539784003429475,35,18,35.521410811546346,2,32,9,0,23.29965413733306,17.623751614948233,33.37808122060491,benign
181.79985050166846,353,401412,1383,167,251.93159866394473,37,0,47.188829633137715,1,42,10,5,27.358472447384038,14.41616527723378,57.995979085599025,benign
202.9317395100079,817,2510885,632,722,403.15516827095786,46,18,60.34602812229312,5,29,9,5,11.190833282699234,9.917704446217249,62.413214127197655,benign
257.4822535131267,839,3812025,250,190,370.23818933637034,27,2,25.53491669693306,3,13,8,1,16.15410217606885,10.539413244667177,57.363004283963384,benign
201.17746989542562,1162,3312675,590,638,274.472287568506,28,14,61.34107169406217,3,31,3,1,17.644647271767997,12.271466036642032,51.1941520247211,benign
292.3276335677946,1151,4439757,291,751,145.68914253223363,31,1,64.78977836229191,4,28,2,4,26.30794495504719,6.655042445756467,43.262736882707685,benign
129.5017380242624,1170,1287011,291,420,187.21606653898243,24,9,37.6388776984478,0,14,3,4,15.54392420661655,19.05230982909943,37.46475674223265,benign
128.0357519666817,474,4101298,54,165,296.39178482362644,5,1,45.054509258796166,4,24,10,3,27.5071821991025,16.72024023279238,52.77047935948817,benign
232.80803889098786,1340,1115087,333,556,336.40711834595555,49,14,60.03324469137552,1,25,2,4,21.612557810468502,11.144424906436553,30.954005502328258,benign
154.89531100809194,1207,385363,1423,951,249.39329163104856,18,20,25.311793476024373,1,50,1,4,20.75273029434658,16.57392710902529,37.796327177390395,benign
214.8383226223855,1418,4693191,224,237,479.82574685228485,35,18,65.45690985897528,4,38,4,3,17.565970029097848,5.279961055548844,69.2428972889212,benign
187.646264755267,138,2307552,471,291,423.3607479745743,38,14,25.0788766772692,4,43,6,3,19.72232566121661,12.372095606696718,94.04639051924417,benign
141.589573211105,469,3481739,99,920,287.5557902665592,25,8,25.461505106677688,0,39,3,2,8.600856323292279,8.833317879770476,18.066570713225474,benign
133.63061240702518,934,1420277,170,669,482.50550066218386,12,0,62.79803740613242,2,29,2,2,8.561513761584237,18.3951653157418,33.21408609894055,benign
285.9786036510611,1942,1015738,156,247,157.8303336237384,39,18,34.18946705444728,4,37,7,0,11.732188176481422,9.775046683641918,59.78089769659103,benign
75.70997086317213,159,3419305,1347,279,461.1807942298811,2,8,53.244515790108444,4,48,2,1,24.074457428363605,14.773263646499908,21.301420833283323,benign
196.37895299210413,1013,704874,1352,552,141.55560808104804,10,11,52.426385276902636,1,20,9,3,29.033802731240677,13.327283723474517,13.761287183240757,benign
255.03449225065478,1798,2427400,1387,211,50.24431926815776,31,8,55.872065090040394,5,29,6,5,10.318853368080994,17.61026291292106,35.31801599333901,benign
98.73991323563385,1193,4724470,193,347,90.37179669653773,45,3,69.8298864690886,5,40,5,3,10.271254407324886,12.572303744861912,82.1850898016047,benign
272.1435869016069,801,2193451,1499,503,172.85591260096226,43,10,40.497788284997895,3,43,6,0,27.850456031383025,7.0058861724782675,93.00320029396025,benign
206.10882009839227,108,81351,1427,217,235.92336475927974,45,15,65.74791448986132,4,10,2,4,5.773688013213161,17.481257969445355,70.44517703403464,benign
221.33901916160988,822,3158274,1281,406,224.03796560864137,50,0,27.485831884753345,2,17,8,0,10.538019117553613,5.29672504496809,35.302103543653274,benign
281.1356855199297,832,1607516,234,875,326.04921893295983,20,7,34.05547662680705,3,28,1,2,17.320946884249818,15.560715501044093,64.54242675615674,benign
